date,temp_c,rain,humidity_pct,wind_kmh,holiday,promotion,rentals
2022-11-25,2.0106733726888595,0,57.12811057437965,17.30356726381705,0,0,1247
2022-11-26,-1.4024425110367735,1,85.19785609473446,8.15904224885672,0,0,523
2022-11-27,5.464494592197969,0,61.84411820511019,4.784275387889347,0,0,1356
2022-11-28,2.6544922457785534,0,65.66576512789058,1.4728648821116452,0,0,1544
2022-11-29,2.813749007370845,0,62.05605900681897,6.040855909421305,0,0,1594
2022-11-30,4.147168922479935,1,91.0743514723844,17.26316433954319,0,0,712
2022-12-01,0.23686314422549137,1,87.42000743771987,7.387086327813392,0,1,731
2022-12-02,3.016341123520652,0,66.01261334426134,1.0,0,0,1506
2022-12-03,2.404135139483377,0,55.28289942902407,21.54478725106279,0,1,1569
2022-12-04,4.204840821269396,0,68.7905567657898,5.264588180668997,0,0,1402
2022-12-05,3.7682913700436753,1,94.02066920524587,18.31666036853455,0,0,737
2022-12-06,2.3821929613135238,0,69.72189160197136,15.293461186995467,0,0,1499
2022-12-07,4.4178993096252,1,84.49947939538559,11.128382252014767,0,0,838
2022-12-08,3.3064588622596123,1,83.60843919169218,8.232194970115273,0,1,1028
2022-12-09,-3.686970787032255,0,70.33211946538765,8.246086530040916,0,0,1168
2022-12-10,-4.314812265954249,0,67.94165227837581,13.814530942225995,0,0,1219
2022-12-11,3.8871436997532833,0,74.04784911911642,6.477036861683784,0,0,1418
2022-12-12,3.9154790644071573,0,78.27824987428104,1.0,0,0,1358
2022-12-13,4.779730301919431,0,67.24254162456991,7.144585924075361,0,0,1882
2022-12-14,-3.0173259860762354,1,80.64553630987797,7.424627202444425,0,0,499
2022-12-15,-1.430485290275303,0,66.32903131407224,9.667736398004907,0,0,1619
2022-12-16,-5.144546568190619,0,78.28220651523627,3.3104305173625033,0,1,1403
2022-12-17,-4.388732554292887,1,90.55520430954405,7.765130029167129,0,0,319
2022-12-18,-4.669734617990174,1,78.51863487586004,7.051581441455354,0,1,841
2022-12-19,-1.3920440603967674,1,84.47502072103079,9.768478035541586,0,0,551
2022-12-20,4.262533388187144,1,89.49136463838073,6.171174636099849,0,0,551
2022-12-21,5.402323780100531,1,87.07475284008487,11.901375263547743,0,0,826
2022-12-22,5.499477619192296,1,80.60399705220057,23.475113735204268,0,0,899
2022-12-23,5.292124963088655,0,70.29080577052692,5.56615132497232,0,0,1674
2022-12-24,1.453038848882675,0,70.1484273349267,6.075470433381806,0,0,1192
2022-12-25,6.547694842191825,0,63.072482989352864,1.2871140794453912,1,0,1301
2022-12-26,6.637639137868048,0,72.93002034528871,3.866967785226903,0,0,1415
2022-12-27,5.488182600352543,0,71.3716231071275,6.013508436221507,0,0,1382
2022-12-28,4.284386021286806,0,64.68727221931441,14.301813283918255,0,0,1168
2022-12-29,5.257247586290681,1,89.28601589714187,18.56263427598898,0,0,559
2022-12-30,-2.7183451500212477,1,86.7139963360185,8.890737278815987,0,1,854
2022-12-31,-0.1495848695254316,1,83.19444604350522,16.09909373899611,0,0,479
2023-01-01,1.7510404183685622,1,76.81035705475068,24.031330844872137,1,0,220
2023-01-02,1.8045464582082122,0,62.24113191573114,8.91191744655869,0,0,1260
2023-01-03,3.2429219731681,0,68.84964754448384,3.4316425587838637,0,0,1085
2023-01-04,3.0209688853401757,0,76.29424862492235,5.298810744187716,0,0,1079
2023-01-05,2.456876238679034,0,77.42173155767595,5.259920533254714,0,0,1151
2023-01-06,1.8466628169179726,0,65.23731940587413,13.581583573853031,0,0,1381
2023-01-07,-3.0784417415078913,0,64.7938483124335,6.807182715443362,0,0,962
2023-01-08,3.540776529568787,0,69.2913372053692,2.400036792676005,0,0,1723
2023-01-09,3.6305511537238857,0,64.57408792155977,8.150430100851676,0,1,1810
2023-01-10,5.526815963902338,0,60.687418727117034,8.032977078429896,0,0,1946
2023-01-11,5.33117976143831,1,86.43272420936701,4.988955017485132,0,0,679
2023-01-12,3.4641869819507587,1,87.68501402101155,16.860219453245662,0,0,607
2023-01-13,5.829947204066265,0,55.25094115084853,4.011260324460607,0,0,1606
2023-01-14,9.899203020568379,0,57.864212463623055,11.830717908341187,0,0,1512
2023-01-15,6.704397125908411,1,94.56579010099918,14.8833267750828,0,1,1132
2023-01-16,3.402516944394762,0,76.1608202674701,11.92784807115789,0,0,1378
2023-01-17,5.293867513205688,0,64.03508927015446,4.907386735550703,0,0,1698
2023-01-18,3.430200263110675,0,65.93467505564804,1.0,0,0,1450
2023-01-19,3.2011762802004844,0,73.44804969825165,11.788631915201613,0,0,1191
2023-01-20,5.89501751420123,1,71.73773572892155,19.127437275540277,0,0,647
2023-01-21,5.972356215716112,0,67.31611016367768,7.941737050788831,0,1,1742
2023-01-22,2.7116496473548644,0,74.27421598011162,4.356432131368365,0,0,1080
2023-01-23,6.504714268711216,0,62.76660540642749,17.489151219648594,0,0,1197
2023-01-24,2.9781153623091434,0,64.16569863410903,9.220020556907759,0,0,1527
2023-01-25,5.034575214587628,0,66.93819585716105,13.128767765945598,0,0,1232
2023-01-26,4.1305846986392725,0,64.83956208613368,8.754549669950302,0,1,1521
2023-01-27,4.711062283619705,1,80.77431102007947,17.464400449742804,0,0,524
2023-01-28,2.246842305214817,0,58.731441867572144,5.6089718457833495,0,0,1591
2023-01-29,6.047232916313999,0,64.26493340405335,2.9883582477719006,0,1,1503
2023-01-30,4.552972840617457,0,68.29466711485975,1.0,0,0,1706
2023-01-31,4.902064062036765,0,56.57004432652472,6.501171215516591,0,0,1332
2023-02-01,7.966920255178901,0,61.19831859647153,8.72884611069235,0,0,1631
2023-02-02,3.5044134858575653,0,61.78527961107481,9.982404889124028,0,0,1331
2023-02-03,3.795131412065479,1,72.47283278951525,6.067118527712012,0,1,741
2023-02-04,1.3935351704986716,0,71.4007874174012,1.0,0,0,1105
2023-02-05,-1.2266708264333008,0,69.80195149060093,1.3765608694066798,0,0,1301
2023-02-06,1.1719645407782373,0,66.55928321684907,7.0885641134120245,0,0,1086
2023-02-07,2.570264924771286,0,57.73118467223088,4.745402973099109,0,1,1936
2023-02-08,2.0972215171143245,0,80.04480684359619,12.306358882712809,0,0,1499
2023-02-09,-1.9670401112423281,0,69.50107647897141,8.14855584175042,0,0,1227
2023-02-10,0.5373875725897079,0,74.26797480378572,13.779707005696997,0,0,1339
2023-02-11,3.450986209321771,0,68.01162882877388,12.09278142832095,0,0,1229
2023-02-12,3.3518163029142247,0,57.774689093897685,7.757121948207782,0,0,1358
2023-02-13,5.173138409138586,1,91.97035244872605,5.0502438598288055,0,0,1062
2023-02-14,4.505518350673091,1,83.10344565038957,7.119004486084708,0,0,1023
2023-02-15,-2.132895472006437,0,65.4619775016027,3.3627790181786836,0,1,1626
2023-02-16,-4.545244136586144,1,89.3841952564078,20.078921317770686,0,0,520
2023-02-17,0.0013183809783692269,1,83.4080506636017,9.802316511266453,0,0,623
2023-02-18,1.5991401818602755,1,75.78285289503788,17.10548659313053,0,1,857
2023-02-19,1.8431733376908248,1,79.2925226682115,8.557103050815702,0,1,801
2023-02-20,6.8435694089181975,1,79.96624727674099,6.950288990306132,0,0,843
2023-02-21,6.186743948470607,1,77.15801277674491,7.955402261635113,0,0,1097
2023-02-22,10.848121650558262,1,87.00050967306882,8.666319686113347,0,0,744
2023-02-23,11.16698086034036,0,66.24953386988818,3.0923862380852336,0,0,1597
2023-02-24,10.561282048100047,0,69.27728507674851,10.310103267907676,0,0,1439
2023-02-25,9.055056472815135,1,74.03799314288837,13.028249286994843,0,0,720
2023-02-26,12.247205683365904,1,89.59507747789675,21.255042889426946,0,0,909
2023-02-27,11.334812397177997,0,62.95731148431221,7.259179127974907,0,0,1878
2023-02-28,12.768746762280335,0,59.55924318340014,6.113005067329303,0,0,1894
2023-03-01,15.222124868471862,1,77.51607201996825,14.931305421155777,0,1,1207
2023-03-02,10.851605239829604,1,73.45267720762638,16.878617433215837,0,0,1197
2023-03-03,16.07126649289515,0,64.10096857303391,7.836652894056794,0,0,1854
2023-03-04,15.745257921538412,1,78.68882085281247,15.39961688007295,0,0,1400
2023-03-05,15.991860702044672,1,78.60721517174693,16.618131246052098,0,0,1690
2023-03-06,12.291846951682349,0,59.959274163783256,7.1597596228169476,0,0,1926
2023-03-07,13.000158198434619,1,80.98219349715141,8.719587753279644,0,0,1306
2023-03-08,14.888481872628017,1,78.19790852001117,9.713994305311854,0,1,1270
2023-03-09,14.528161018575936,0,51.2325027441324,4.309598396615559,0,0,2146
2023-03-10,18.019976709350434,0,56.11042391705709,3.421315736979191,0,1,2204
2023-03-11,14.845387156819532,0,53.46735200289565,7.841784617976345,0,0,1654
2023-03-12,9.938554619404584,1,81.34354819837537,10.569524952274612,0,1,862
2023-03-13,9.11299359682804,0,68.65010135067305,10.137924632461345,0,0,1421
2023-03-14,12.614403860699005,0,69.31094496496911,8.7085412253719,0,0,1813
2023-03-15,12.839260672605906,1,75.92324350978424,11.555433024279802,0,0,947
2023-03-16,15.074152871601287,1,79.39688691514621,12.43512256785446,0,1,1045
2023-03-17,16.579634750812883,1,74.18466931981177,5.614239358356664,0,1,1322
2023-03-18,18.779744385234533,0,70.83571683591097,3.5752048253654585,0,0,2274
2023-03-19,16.205824009117258,0,62.75181717789911,2.5571091372561416,0,1,2441
2023-03-20,16.690589292205072,0,57.74323467501959,13.463123449616113,0,0,2073
2023-03-21,15.756690832683244,0,56.83705183712928,4.988506617024655,0,0,2229
2023-03-22,12.304704738775364,0,72.65384721238256,2.835780035443989,0,0,2305
2023-03-23,14.42601879528423,0,71.63614878062981,10.562254376587804,0,1,2004
2023-03-24,13.720272873074087,0,67.54837894814835,17.169510961542642,0,0,1673
2023-03-25,11.59062123639205,1,80.14883946990665,9.596590053111516,0,0,1177
2023-03-26,13.977189976704569,0,62.51438225972994,17.431753944270522,0,0,1314
2023-03-27,17.88467589062432,0,52.592814284145746,2.628474005735861,0,0,2145
2023-03-28,20.124505690429913,1,79.0905405553122,7.158415809413956,0,0,1780
2023-03-29,18.268743174245323,0,63.66153853406447,1.316682702866047,0,0,2331
2023-03-30,14.2749908958292,0,73.68555877128007,19.637960667411924,0,0,1825
2023-03-31,16.476151378038992,0,65.61945310127989,15.497999279030255,0,0,2220
2023-04-01,19.146151538591365,1,73.27417542780368,16.509945403759488,0,0,1184
2023-04-02,18.88711843452472,0,54.64919937886128,12.04490361935819,0,0,2098
2023-04-03,15.785496612481897,0,63.537527792029785,1.3511193738662688,0,0,2528
2023-04-04,15.401856989224305,1,78.93564249709583,14.895295052133218,0,0,1260
2023-04-05,17.25966731808329,1,80.92623803109818,9.580174108793457,0,0,1591
2023-04-06,13.981203168846344,0,61.923102709516655,8.809152555396441,0,0,1884
2023-04-07,12.801232717793141,0,64.28845009770464,7.548945760782486,0,0,1644
2023-04-08,16.047183327450455,0,65.36842154597792,3.829732530111928,0,0,2058
2023-04-09,17.95077113777174,0,65.88374222868964,6.169267183758576,0,0,2394
2023-04-10,17.95741293964247,0,54.55626426036838,20.05682565022327,0,0,2064
2023-04-11,17.119400123802045,0,68.04819646087849,15.111839169085886,0,0,2160
2023-04-12,18.1086277785295,1,77.26818561745507,8.752822196608099,0,1,1523
2023-04-13,20.32940230477203,0,55.15837238192505,5.574722466409376,0,0,2429
2023-04-14,23.274907064131284,0,65.60646726690653,8.317325781994583,0,1,2416
2023-04-15,20.875819187589528,0,58.9680232097029,2.190224386596771,0,0,2672
2023-04-16,20.09781338167258,0,54.682716874049106,9.549150135803098,0,0,2163
2023-04-17,21.125976371839727,0,50.11020619341404,8.309673156363047,0,0,2216
2023-04-18,17.956124205338302,0,59.28187673918131,14.332082128727315,0,0,2308
2023-04-19,19.779519878453645,0,64.65872083124694,4.77599288603031,0,0,1862
2023-04-20,22.12615707990996,0,66.12063561099549,5.186033363804913,0,0,2189
2023-04-21,18.988927005745396,0,63.46149970294604,10.457238447056968,0,0,1834
2023-04-22,23.889994407501916,0,58.353579353376794,9.49590282930252,0,0,2387
2023-04-23,26.0835685899067,1,84.6278837994896,7.116599477454525,0,0,1620
2023-04-24,27.704923143307077,1,78.83903957357478,11.793841651653205,0,0,1599
2023-04-25,22.976530571596687,0,57.6159107828754,11.517487636916444,0,0,2173
2023-04-26,25.780124047878658,0,62.68895683942373,7.813335100020616,0,0,2300
2023-04-27,26.823568990179258,0,65.02317583692107,4.358075711668313,0,0,2433
2023-04-28,22.571866513975195,0,56.81963320007325,1.8456915901277984,0,0,2727
2023-04-29,23.594278121373886,1,73.72597630022567,13.181622184592433,0,0,1426
2023-04-30,18.044097722257554,1,80.43516542057525,5.633336293286352,0,1,1691
2023-05-01,24.50428251845092,0,60.932832409658715,7.735500522284016,0,1,2700
2023-05-02,25.763999319518582,0,55.440696939620416,21.521280822674957,0,0,2147
2023-05-03,23.448086942490864,0,62.87726208712948,7.873511190414192,0,1,2625
2023-05-04,25.873506255612188,0,52.07522202357632,1.9476189751826414,0,0,2086
2023-05-05,23.612161114822875,0,59.14849252668552,21.966728967362492,0,0,2319
2023-05-06,19.343503265826552,0,50.49472619572037,1.9277488819348618,0,0,2119
2023-05-07,20.90000694990495,0,52.40909991084677,8.342928138623538,0,0,2202
2023-05-08,20.867617664475844,0,58.08046184950927,4.682903273565101,0,0,1652
2023-05-09,16.58585940334662,0,62.305014526653785,5.704988879112522,0,0,2120
2023-05-10,18.233352503737155,1,73.13085004229438,15.192877561798474,0,0,1311
2023-05-11,24.732122579369495,0,59.70483862382684,15.569531557810924,0,0,2203
2023-05-12,23.288722544416874,0,61.536346260000606,7.330660653943154,0,0,2065
2023-05-13,25.57429934265337,0,55.846379630177054,9.86006057311425,0,0,1838
2023-05-14,27.221115753872922,0,58.854057536501536,14.504570538509155,0,1,1982
2023-05-15,25.29543363338216,0,61.53652878958459,12.834328071178543,0,0,2012
2023-05-16,24.9599844591744,0,40.07067296599767,7.048384373247005,0,0,1877
2023-05-17,23.6989316048681,0,61.30068637870757,4.043669562806509,0,0,2001
2023-05-18,23.235173313483898,0,58.91331004712171,1.880363947998393,0,0,2373
2023-05-19,25.726555217021044,0,49.46344288938861,6.535955241197215,0,0,2126
2023-05-20,23.28210841366703,0,63.94412068365082,5.313821317191784,0,0,1897
2023-05-21,23.203752460397606,0,51.1069419573144,6.516762279582734,0,0,2693
2023-05-22,25.060486441458387,0,55.87124064916355,8.207238191599753,0,0,1883
2023-05-23,25.962782181605156,0,55.53128200098063,7.970898811410011,0,0,2236
2023-05-24,27.244760051004388,1,75.17957435941666,11.89086635388973,0,0,1310
2023-05-25,25.0965840372453,1,75.7494805137921,11.51459685080125,0,0,1529
2023-05-26,25.981565835638524,0,56.504427875869254,7.426339536176457,0,0,2453
2023-05-27,29.995022037312747,1,71.29201070565558,10.63562545453848,0,0,1483
2023-05-28,32.37821565793024,0,61.17917200024423,8.783665348257939,0,0,2105
2023-05-29,29.133019497231025,1,70.19710105920427,13.791892861694016,0,0,1125
2023-05-30,27.199286330317364,1,77.66894851072169,14.145318862940282,0,0,1592
2023-05-31,27.722340814238898,0,56.0695536579653,12.030450216930552,0,1,2031
2023-06-01,30.34210043571952,0,47.39779633037936,5.5557478377283624,0,0,1721
2023-06-02,36.07255257302546,0,44.050583888355064,9.248339825507294,0,0,1742
2023-06-03,35.736367770031144,0,45.68021032650505,6.250033601457236,0,0,1944
2023-06-04,33.9561788018686,0,52.072215086525965,7.4943070921651245,0,0,2079
2023-06-05,31.19024526409051,0,49.135264159878744,5.7442025143294275,0,0,1919
2023-06-06,26.28307227798234,1,67.29450653523094,6.941786102057515,0,0,1286
2023-06-07,25.4578550114628,0,60.077018175380886,9.673994124000936,0,0,2431
2023-06-08,26.029260898664806,0,56.348318483198234,9.676008414117465,0,0,2219
2023-06-09,25.136302553562842,0,67.02533604639106,3.48397461421668,0,0,2501
2023-06-10,24.98817775901539,0,52.86493047580988,8.027834189540268,0,0,1864
2023-06-11,22.476049998263544,0,47.56613583687714,12.047896576830846,0,0,2262
2023-06-12,22.165340302171124,0,63.1064411683624,2.8204958235156954,0,0,2022
2023-06-13,26.672333872240504,0,54.718318706161085,9.455201567294706,0,0,2102
2023-06-14,27.661477241179405,0,58.63413948404952,4.389543730476179,0,0,2649
2023-06-15,22.271680893640905,0,55.48970030641987,6.212551834869768,0,0,1893
2023-06-16,27.034635645787436,1,66.59600244354274,7.128456990855613,0,1,2162
2023-06-17,25.239460960658086,0,66.29132628181704,12.011433972056802,0,0,2483
2023-06-18,26.04779775599207,0,51.38432197054726,12.25520643232393,0,0,1993
2023-06-19,28.903529167964557,0,55.864890691469526,14.782056640823102,0,1,1936
2023-06-20,30.287978385959125,0,51.45599020116016,6.7013269091125895,0,0,1886
2023-06-21,32.797860211580854,0,56.59674215802081,14.886080796967592,0,0,1469
2023-06-22,29.918743223536197,0,54.18871576824788,5.151414003817259,0,0,2094
2023-06-23,32.52344289476768,0,47.771623484887655,8.438739826719935,0,1,1963
2023-06-24,32.535469012894104,0,48.49103979186094,11.061934920633554,0,0,1864
2023-06-25,32.57944725276224,0,58.87025472457866,3.965396560129487,0,0,2026
2023-06-26,29.57342242578897,0,69.9517883712827,4.9919047666671466,0,0,2068
2023-06-27,29.37125805218138,0,57.99043543970633,6.758309035955342,0,0,1732
2023-06-28,27.541754505126807,0,48.86672013891789,9.722810953867866,0,0,1954
2023-06-29,27.379725462175596,0,63.49627707126976,3.911247322243608,0,0,2170
2023-06-30,29.1119117266503,0,52.58900320025679,3.9365906430889988,0,0,2101
2023-07-01,28.494034771679956,1,71.82481892552656,8.05451629893166,0,0,1330
2023-07-02,32.575934905839134,1,65.86239804981541,10.244373601553907,0,1,1653
2023-07-03,27.64250433062553,0,48.60351150049907,13.48994297899174,0,0,2227
2023-07-04,25.893164094276344,0,40.11745814849811,5.175854557570039,1,0,1611
2023-07-05,32.712814629612225,0,63.091374478773076,4.856158920613177,0,0,2458
2023-07-06,32.81667130088974,1,72.18883167142482,13.74859248527921,0,0,1179
2023-07-07,27.372627786265134,1,71.70681841081785,8.187141528592342,0,0,1654
2023-07-08,26.249563174786974,1,73.05529162743164,23.56009522482764,0,0,1588
2023-07-09,26.264140846848594,0,58.81137211713409,12.674518998676401,0,0,2697
2023-07-10,26.152815679789388,1,81.29822207064518,15.188617038795302,0,0,1547
2023-07-11,23.769654756035244,0,60.81968126306328,10.909487858194577,0,1,2378
2023-07-12,27.969659371181343,0,58.77063691029898,13.789311562276435,0,0,2132
2023-07-13,30.62827888116592,0,47.00225312028816,8.321400417719438,0,0,1913
2023-07-14,30.676999898173676,0,54.09933634041128,6.127330495314475,0,0,1743
2023-07-15,28.390550853192394,0,49.07062949396088,7.528544804188575,0,0,2166
2023-07-16,24.61778085245608,1,75.90946378454444,22.494047246353624,0,0,1450
2023-07-17,26.919199662122274,0,61.86528562899422,10.64207931160855,0,0,2027
2023-07-18,27.53381659378558,0,52.69593089140039,4.815805692449653,0,0,1995
2023-07-19,29.217208205898487,0,54.01555992807231,7.6454651694727405,0,0,2189
2023-07-20,32.017878471260424,0,49.119004247498225,15.215771544785992,0,0,1135
2023-07-21,31.618686361122244,0,59.1709398985091,12.211816363844308,0,0,1618
2023-07-22,22.028321428553717,0,52.205170199148945,12.146459464796019,0,0,1882
2023-07-23,20.12038212455231,0,52.25904417734937,10.67577647781241,0,0,1973
2023-07-24,24.499348588527138,0,45.29493998619164,12.367104639565682,0,0,2301
2023-07-25,26.6959992945317,0,52.28869461859663,4.555409709430552,0,0,1739
2023-07-26,26.48757620371152,0,52.20318520408604,15.848239522784905,0,1,1955
2023-07-27,27.939620688831738,0,58.47666665840081,5.335211066067437,0,0,1831
2023-07-28,21.35129985014889,0,58.7487945104878,8.180153114318061,0,0,1809
2023-07-29,25.731245956363896,1,67.26342545856825,8.88383830738003,0,0,2035
2023-07-30,23.681276702938284,0,51.594672729738996,10.723530150619588,0,0,2819
2023-07-31,22.99582468062984,0,54.10346058174996,6.0744658356428465,0,0,1842
2023-08-01,19.622925995395036,0,65.09918180946832,13.181186766856088,0,0,2264
2023-08-02,22.864653054115376,0,58.12995496707609,10.528856873180747,0,0,1926
2023-08-03,25.833992229810992,0,59.36064085088359,4.882541355147386,0,0,2248
2023-08-04,24.221250085873525,0,61.49546475143273,1.618615922816498,0,0,2389
2023-08-05,23.81849728507248,0,62.356003284323364,8.83115379157394,0,0,2524
2023-08-06,22.20526475767812,0,65.85188763405074,10.360119568342204,0,1,2389
2023-08-07,20.009059235001352,0,59.47551111087551,8.997185232119392,0,0,2282
2023-08-08,21.466146340669994,0,73.40305715775213,8.765596147796234,0,0,2570
2023-08-09,18.21108414408787,1,74.20936548229247,6.42050048022532,0,1,1876
2023-08-10,17.45672350623017,1,77.51485563608368,5.561938796632642,0,0,1000
2023-08-11,21.031374918199027,0,54.9085095288897,9.151120263159594,0,0,2342
2023-08-12,25.528171635786723,0,65.56108681904414,6.506751557158742,0,0,2413
2023-08-13,22.75383098569019,1,88.36152931242705,5.761773635784177,0,0,2258
2023-08-14,23.456948994693864,1,71.4770641560819,6.9376869991082035,0,0,1677
2023-08-15,26.09924353668219,0,58.598608263802035,10.392319621639121,0,1,2965
2023-08-16,24.7927487858284,0,48.594789515587834,7.685898112145261,0,0,2223
2023-08-17,26.390793185143657,0,63.06917573704804,4.306908361591008,0,0,2169
2023-08-18,25.705969519490147,0,56.196534788038555,4.50297469630367,0,0,2246
2023-08-19,25.92273851239549,1,72.8815060216836,11.209321662381308,0,0,1777
2023-08-20,24.902182344594877,0,57.30835675008695,12.994552579752039,0,0,2410
2023-08-21,26.111061113846695,0,42.098534495049265,18.085284712557648,0,0,1762
2023-08-22,23.605073900480352,0,63.56495766147967,7.931693060213929,0,0,1969
2023-08-23,21.428014736885288,0,56.77755082104491,7.005953581788024,0,0,2020
2023-08-24,19.860701348715732,0,60.682887992163046,9.614980405486495,0,0,1926
2023-08-25,19.93276408901877,0,62.32969736239487,9.56283579159244,0,0,2195
2023-08-26,23.841287654354844,0,69.1516010479477,4.132325774062716,0,1,2256
2023-08-27,22.13833460870808,0,63.028885375128695,4.140994639424952,0,0,2320
2023-08-28,22.649075193935893,0,62.21062443762378,6.089611510018045,0,0,1841
2023-08-29,27.241079089622303,1,81.33149645887832,6.843303631258335,0,0,1776
2023-08-30,20.30834757374404,1,74.81122042922208,11.105536619550787,0,0,1951
2023-08-31,20.44504698577804,0,60.91707835469026,10.546177493437757,0,0,2472
2023-09-01,18.649379828942543,0,57.114097088867034,7.966263774770014,0,0,2147
2023-09-02,17.357960617585345,0,65.33213077479681,3.0410946785160586,0,0,2258
2023-09-03,19.84355545746388,0,62.5176989825413,4.553662161782346,0,0,1874
2023-09-04,19.869489729106313,0,58.929305289705034,12.564989772207747,0,0,1846
2023-09-05,20.058700549716377,0,65.43570854880065,1.784989733086388,0,1,2466
2023-09-06,19.106346618699234,1,74.94835352294693,17.274687474853753,0,0,1139
2023-09-07,18.30175344539273,1,68.26718986710176,8.017967038000869,0,0,1403
2023-09-08,19.27799606014059,1,72.50917190806625,5.5971279898379915,0,0,1384
2023-09-09,22.97827861277719,0,45.857366460161145,8.933234212293122,0,0,2518
2023-09-10,20.83136031327007,0,61.59311984620765,6.8946501314565545,0,0,2475
2023-09-11,15.372247496145793,0,68.34895321030716,4.016518837480906,0,0,1842
2023-09-12,13.748046074475488,0,63.08675674247931,10.757774235570023,0,0,2035
2023-09-13,15.220864846425137,0,62.98667618082736,12.208194422492692,0,0,1739
2023-09-14,12.544538360558104,0,56.778852231739776,3.1147596790695533,0,0,1952
2023-09-15,16.857735451772154,0,55.00878857354727,11.020188379144642,0,0,2175
2023-09-16,17.155169880751057,0,62.97746707860492,7.660257795600115,0,0,2382
2023-09-17,12.982670778768131,0,69.39834050516116,6.041733561418412,0,0,2030
2023-09-18,12.81220743124236,0,67.92897523175573,11.082700681037888,0,0,2072
2023-09-19,16.85067106154121,0,65.16768520516199,11.080823069220521,0,0,2196
2023-09-20,12.683241014478842,0,64.07071860048251,3.5658948761675298,0,0,1607
2023-09-21,12.98450336536171,0,64.09289332780915,8.396544262054467,0,0,1766
2023-09-22,8.226486203793936,0,65.11849537910123,13.474628972459508,0,0,1687
2023-09-23,9.050643410765455,0,61.08903920832329,3.4650523805373434,0,0,1647
2023-09-24,13.893660256620187,1,85.07970588144201,10.713494387088073,0,0,1278
2023-09-25,12.034824539179995,1,79.47159963232056,14.546293632067659,0,0,1065
2023-09-26,14.143383122446846,1,93.55730796326037,18.419665660266933,0,0,1256
2023-09-27,15.238285024886235,1,88.22753149599617,5.658263030704691,0,0,1473
2023-09-28,15.701157895797937,0,68.24763909887365,3.8305227040169987,0,1,2501
2023-09-29,16.562935533000978,1,76.89775574579261,6.807356477495095,0,0,1112
2023-09-30,14.641442853148352,0,65.8962230618064,7.17326613077173,0,0,1706
2023-10-01,16.43217779885032,0,65.78383546721608,6.102653328044422,0,0,2296
2023-10-02,9.18101601405137,0,58.47316606311897,1.0,0,0,1551
2023-10-03,13.189796524635218,0,78.53208192978997,14.848371848333777,0,0,1827
2023-10-04,7.09448499139152,0,59.862739085595514,5.910604865921637,0,0,1720
2023-10-05,7.668678179199134,0,56.820584352182145,4.395186339289456,0,1,1918
2023-10-06,5.412403727234967,0,65.35129490270944,5.168303526525636,0,0,1458
2023-10-07,8.647113430269815,0,54.05395422573467,11.806147620433201,0,0,1535
2023-10-08,13.266405857234856,1,73.64844092223663,17.46801100844487,0,0,1199
2023-10-09,15.946807872717597,0,70.7366426056742,1.857728942708258,0,0,2151
2023-10-10,8.948025589901857,0,69.59361537983207,16.15137682246945,0,1,2169
2023-10-11,13.553202034034054,1,88.80206061296394,18.56754757380145,0,0,1534
2023-10-12,10.498118146590322,0,73.89907888051769,4.829554995801392,0,0,1972
2023-10-13,6.2436916238984725,0,70.83663524476475,9.274615916733977,0,1,1463
2023-10-14,6.75197299066766,0,62.68897019758406,3.487981714202938,0,0,1967
2023-10-15,5.102869749058854,0,74.99924023453644,8.226363584046545,0,1,1506
2023-10-16,6.878821664460504,0,54.12209116660953,1.7810700932291825,0,0,1813
2023-10-17,9.987440913627175,0,73.4737903028149,5.732493553509791,0,0,1489
2023-10-18,6.818781908527809,0,72.54975440097904,10.606320878847995,0,0,1702
2023-10-19,5.245366211252814,0,60.67234331088024,11.560282836726914,0,1,1680
2023-10-20,5.114210403895864,0,66.7531276312307,10.784978735482017,0,0,1356
2023-10-21,3.635205612487047,0,57.73205666918004,4.074994930020993,0,0,1218
2023-10-22,7.966913028131515,0,68.41809380634321,12.633509939200284,0,0,1269
2023-10-23,10.029868466660648,0,54.11606549279658,8.471887062115524,0,0,2235
2023-10-24,10.836376814893466,0,67.41826838118821,8.971764508374477,0,1,1726
2023-10-25,14.405399801835447,0,60.50916851732589,9.718365494365834,0,0,1770
2023-10-26,11.699979909203968,0,60.799228123035164,5.294517265812745,0,0,1560
2023-10-27,12.255149516540861,1,85.90993235072203,9.453721454294499,0,0,1459
2023-10-28,11.325071518341463,1,88.05146161982847,13.96838404467601,0,0,1338
2023-10-29,5.752834511022069,0,55.03126692926362,10.201762511415373,0,0,1467
2023-10-30,10.589270579491188,0,71.2649005515205,2.5024479866652762,0,0,2042
2023-10-31,11.308939229648695,0,66.68520750530269,19.559569108166194,0,0,1592
2023-11-01,8.05997331562863,0,64.02214256090998,10.476476562261407,0,0,1527
2023-11-02,5.940470878709153,0,61.568279956215505,5.2714313439264595,0,0,1595
2023-11-03,7.610113186521176,0,64.53291295497964,12.723823688250999,0,0,1652
2023-11-04,7.117259238822786,0,62.81981787799267,11.770111526425385,0,0,1438
2023-11-05,9.224641984224858,0,67.73069839966605,7.322454396525782,0,0,1605
2023-11-06,9.054781472486066,0,65.36973015332823,22.85901581760532,0,0,1654
2023-11-07,8.296457650168765,0,65.98527887428239,7.337098077510939,0,0,1854
